YBR167C	YBR257W	0.970225
YAL033W	YBL018C	0.9696
YBR167C	YNL221C	0.9636
YBR257W	YNL221C	0.963225
YAL033W	YBR257W	0.9621500000000001
YAL033W	YBR167C	0.9617249999999999
YBL018C	YBR257W	0.959025
YBL018C	YBR167C	0.958825
YBR257W	YGR030C	0.9585
YBR257W	YHR062C	0.958325
YBR167C	YHR062C	0.958125
YBR167C	YGR030C	0.95655
YAL033W	YNL221C	0.95355
YAL033W	YNL282W	0.949975
YBL018C	YNL221C	0.949425
YHR062C	YNL221C	0.94885
YAL033W	YHR062C	0.94875
YGR030C	YNL221C	0.948275
YBL018C	YHR062C	0.9444
YGR030C	YHR062C	0.9443
YBL018C	YNL282W	0.9439500000000001
YAL033W	YGR030C	0.9434
YHR165C	YKL173W	0.9431831488455142
YBL018C	YGR030C	0.9425
YBR257W	YNL282W	0.940725
YBR167C	YNL282W	0.94035
YNL221C	YNL282W	0.929325
YHR062C	YNL282W	0.927175
YBL090W	YPL118W	0.9244071614541908
YGR020C	YPR036W	0.9238181725704868
YBR257W	YIR015W	0.9200553623135206
YBR167C	YIR015W	0.9182803623135206
YJR123W	YNL178W	0.9148523862757774
YIR015W	YNL221C	0.9113803623135206
YAL033W	YIR015W	0.9101553623135206
YDL077C	YDR080W	0.908257480933851
YBL018C	YIR015W	0.9071053623135206
YGR030C	YIR015W	0.9066053623135206
YHR062C	YIR015W	0.9053053623135205
YKL057C	YKR082W	0.9049378602207748
YGL092W	YKL057C	0.9016878602207749
YDR404C	YJL140W	0.9010517807617614
YDL116W	YKR082W	0.8954628602207748
YEL051W	YGR020C	0.8952931725704868
YIL115C	YJL041W	0.8952577585708106
YDL116W	YKL057C	0.8944128602207748
YCR081W	YDR443C	0.8943088469152626
YOR224C	YPR187W	0.8941474962808154
YJR042W	YKL057C	0.8940628602207749
YDL116W	YGL092W	0.8937378602207748
YBR154C	YOR224C	0.8902474962808153
YBR154C	YPR187W	0.8901724962808153
YFL037W	YML085C	0.8891924655868866
YEL051W	YOR332W	0.8890181725704868
YGL092W	YKR082W	0.8889878602207748
YIR015W	YNL282W	0.8889053623135206
YEL051W	YPR036W	0.8885431725704868
YHR039C-A	YKL080W	0.8867931725704867
YAL005C	YLL024C	0.8857425914926852
YDR309C	YHR061C	0.8806018069263486
YHR039C-A	YMR054W	0.8804439286259824
